Title,Price_Raw,Price_PKR,Size_Raw,Size_Marla,Listing_URL,City,Property_Type,Bedrooms,Bathrooms,Location
"9 Marla Double-Storey House for Sale Canal City, Ugoki Road (Phase 1)",2.78 Crore,27800000.0,9.0 Marla,9.0,https://www.zameen.com/Property/wazirabad_road_canal_city_housing_society_9_marla_double-storey_house_for_sale_canal_city_ugoki_road_phase_1-54120027-14368-1.html,Sialkot,House,4.0,5.0,"Wazirabad Road, Sialkot, Punjab"
"Brand New 6 Marla House for Sale in Diamond City Phase 2, E Block",2.62 Crore,26200000.0,6.0 Marla,6.0,https://www.zameen.com/Property/ghalib_road_diamond_city_brand_new_6_marla_house_for_sale_in_diamond_city_phase_2_e_block-54237542-16537-1.html,Sialkot,House,4.0,5.0,"Ghalib Road, Sialkot, Punjab"
Brand New 6 Marla House for Sale in Diamond City Phase 2 E Block,2.58 Crore,25800000.0,6.0 Marla,6.0,https://www.zameen.com/Property/ghalib_road_diamond_city_brand_new_6_marla_house_for_sale_in_diamond_city_phase_2_e_block-54242177-16537-1.html,Sialkot,House,4.0,5.0,"Ghalib Road, Sialkot, Punjab"
12 Marla Luxury Villa For Sale | Diamond City Phase 2 | E Block,5.9 Crore,59000000.0,12.0 Marla,12.0,https://www.zameen.com/Property/ghalib_road_diamond_city_12_marla_luxury_villa_for_sale_diamond_city_phase_2_e_block-54407972-16537-1.html,Sialkot,House,6.0,7.0,"Ghalib Road, Sialkot, Punjab"
10 Marla Lexury House For Sale,5.1 Crore,51000000.0,10.0 Marla,10.0,https://www.zameen.com/Property/ghalib_road_diamond_city_10_marla_lexury_house_for_sale-54622462-16537-1.html,Sialkot,House,5.0,5.0,"Ghalib Road, Sialkot, Punjab"
10 Marla New House Available For Sale,4.5 Crore,45000000.0,10.0 Marla,10.0,https://www.zameen.com/Property/citi_housing_society_citi_housing_society_-_block_c_10_marla_new_house_available_for_sale-54669168-14602-1.html,Sialkot,House,5.0,6.0,"Citi Housing Society, Sialkot, Punjab"
10 Marla Ultra Modern Luxury House Available For Sale In A Extension Citi Housing Sialkot,4.5 Crore,45000000.0,10.0 Marla,10.0,https://www.zameen.com/Property/citi_housing_society_citi_housing_society_-_block_a_10_marla_ultra_modern_luxury_house_available_for_sale_in_a_extension_citi_housing_sialkot-53875053-14600-1.html,Sialkot,House,5.0,6.0,"Citi Housing Society, Sialkot, Punjab"
10 Marla Ultra Modern Luxury House Available For Sale In Citi Housing Sialkot,3.8 Crore,38000000.0,10.0 Marla,10.0,https://www.zameen.com/Property/sialkot_citi_housing_society_10_marla_ultra_modern_luxury_house_available_for_sale_in_citi_housing_sialkot-54043145-8221-1.html,Sialkot,House,5.0,6.0,"Citi Housing Society, Sialkot, Punjab"
5 Marla Modern House Available For Sale In A Ext Citi Housing Sialkot,2.1 Crore,21000000.0,5.0 Marla,5.0,https://www.zameen.com/Property/sialkot_citi_housing_society_5_marla_modern_house_available_for_sale_in_a_ext_citi_housing_sialkot-54219618-8221-1.html,Sialkot,House,4.0,5.0,"Citi Housing Society, Sialkot, Punjab"
5.33 Marla Ultra Modern Luxury House Available For Sale in Citi Housing Sialkot,2.4 Crore,24000000.0,5.0 Marla,5.0,https://www.zameen.com/Property/sialkot_citi_housing_society_5_33_marla_ultra_modern_luxury_house_available_for_sale_in_citi_housing_sialkot-54338086-8221-1.html,Sialkot,House,3.0,4.0,"Citi Housing Society, Sialkot, Punjab"
5 Marla Ultra Modern Luxury House Available For Sale in B Block Citi Housing Sialkot,2.5 Crore,25000000.0,5.0 Marla,5.0,https://www.zameen.com/Property/sialkot_citi_housing_society_5_marla_ultra_modern_luxury_house_available_for_sale_in_b_block_citi_housing_sialkot-54462240-8221-1.html,Sialkot,House,4.0,5.0,"Citi Housing Society, Sialkot, Punjab"
10 Marla Luxury House Available For Sale in A extension Citi Housing Sialkot,4.25 Crore,42500000.0,10.0 Marla,10.0,https://www.zameen.com/Property/sialkot_citi_housing_society_10_marla_luxury_house_available_for_sale_in_a_extension_citi_housing_sialkot-54504747-8221-1.html,Sialkot,House,5.0,6.0,"Citi Housing Society, Sialkot, Punjab"
1.50 Marla House For Sale In Hajipura,62.0 Lakh,6200000.0,1.5 Marla,1.5,https://www.zameen.com/Property/sialkot_hajipura_road_1_50_marla_house_for_sale_in_hajipura-50606041-6270-1.html,Sialkot,House,5.0,2.0,"Hajipura Road, Sialkot, Punjab"
10 Marla Luxury Prime Location House Available For Sale,4.25 Crore,42500000.0,10.0 Marla,10.0,https://www.zameen.com/Property/sialkot_citi_housing_society_10_marla_luxury_prime_location_house_available_for_sale-54504769-8221-1.html,Sialkot,House,5.0,6.0,"Citi Housing Society, Sialkot, Punjab"
1 Kanal Grey Structure House Prime Location Available for Sale .,5.5 Crore,55000000.0,1.0 Kanal,20.0,https://www.zameen.com/Property/sialkot_citi_housing_society_1_kanal_grey_structure_house_prime_location_available_for_sale-54011393-8221-1.html,Sialkot,House,5.0,7.0,"Citi Housing Society, Sialkot, Punjab"
30.5 Marla House For Sale Zafar Ali Road Double Barrier Cantt Sialkot  Urgent Sale Invester Rate,22.0 Crore,220000000.0,1.5 Kanal,30.0,https://www.zameen.com/Property/sialkot_cantt_30_5_marla_house_for_sale_zafar_ali_road_double_barrier_cantt_sialkot_urgent_sale_invester_rate-54035729-482-1.html,Sialkot,House,7.0,6.0,"Cantt, Sialkot, Punjab"
26 Marla Double Storey Grey Structure Ready House For Sale,11.8 Crore,118000000.0,1.3 Kanal,26.0,https://www.zameen.com/Property/chenab_rangers_road_kent_housing_scheme_26_marla_double_storey_grey_structure_ready_house_for_sale-53638795-14370-1.html,Sialkot,House,5.0,6.0,"Chenab Rangers Road, Sialkot, Punjab"
7 Marla Brand New House For Sale In Kent Block Diamond City,3.3 Crore,33000000.0,7.0 Marla,7.0,https://www.zameen.com/Property/ghalib_road_diamond_city_7_marla_brand_new_house_for_sale_in_kent_block_diamond_city-53699445-16537-1.html,Sialkot,House,5.0,6.0,"Ghalib Road, Sialkot, Punjab"
Brand New 5 Marla Luxury House for Sale in Al Noor Colony,2.3 Crore,23000000.0,5.0 Marla,5.0,https://www.zameen.com/Property/sialkot_chenab_rangers_road_brand_new_5_marla_luxury_house_for_sale_in_al_noor_colony-53940606-6259-1.html,Sialkot,House,4.0,5.0,"Chenab Rangers Road, Sialkot, Punjab"
3.25 Marla House for Sale in Defence Homes | Sui Gas Available | Near Mosque,1.75 Crore,17500000.0,3.0 Marla,3.0,https://www.zameen.com/Property/sialkot_defence_homes_society_3_25_marla_house_for_sale_in_defence_homes_sui_gas_available_near_mosque-54243695-6264-1.html,Sialkot,House,3.0,4.0,"Defence Homes Society, Sialkot, Punjab"
5 Marla Brand New House For Sale (AA-Extension). Facing Park.,1.85 Crore,18500000.0,5.0 Marla,5.0,https://www.zameen.com/Property/sialkot_citi_housing_society_5_marla_brand_new_house_for_sale_aa-extension_facing_park-52510643-8221-1.html,Sialkot,House,4.0,4.0,"Citi Housing Society, Sialkot, Punjab"
"5 Marla House for Sale in A Extension, Citi Housing Sialkot",2.1 Crore,21000000.0,5.0 Marla,5.0,https://www.zameen.com/Property/citi_housing_society_citi_housing_society_-_block_a_extension_5_marla_house_for_sale_in_a_extension_citi_housing_sialkot-53905529-16889-1.html,Sialkot,House,4.0,5.0,"Citi Housing Society, Sialkot, Punjab"
"5 Marla House For Sale In A Extension, Citi Housing Society, Sialkot",1.75 Crore,17500000.0,5.0 Marla,5.0,https://www.zameen.com/Property/citi_housing_society_citi_housing_society_-_block_a_extension_5_marla_house_for_sale_in_a_extension_citi_housing_society_sialkot-53759438-16889-1.html,Sialkot,House,4.0,4.0,"Citi Housing Society, Sialkot, Punjab"
Elegant 5 Marla House For Sale In Citi Housing Society. The Perfect Location & Exceptional Living,1.95 Crore,19500000.0,5.0 Marla,5.0,https://www.zameen.com/Property/sialkot_citi_housing_society_elegant_5_marla_house_for_sale_in_citi_housing_society_the_perfect_location_exceptional_living-53759217-8221-1.html,Sialkot,House,4.0,5.0,"Citi Housing Society, Sialkot, Punjab"
Buy 5 Marla House For Sale Block A Extension Best Location,1.95 Crore,19500000.0,5.0 Marla,5.0,https://www.zameen.com/Property/citi_housing_society_citi_housing_society_-_block_a_extension_buy_5_marla_house_for_sale_block_a_extension_best_location-53759429-16889-1.html,Sialkot,House,4.0,5.0,"Citi Housing Society, Sialkot, Punjab"
10 Marla House Available For Sale In Citi Housing Society Sialkot,3.25 Crore,32500000.0,10.0 Marla,10.0,https://www.zameen.com/Property/sialkot_citi_housing_society_10_marla_house_available_for_sale_in_citi_housing_society_sialkot-53764202-8221-1.html,Sialkot,House,5.0,6.0,"Citi Housing Society, Sialkot, Punjab"
5 Marla Beautiful House For Sale In Citi Housing Sialkot on 75 Feet Road,1.55 Crore,15500000.0,5.0 Marla,5.0,https://www.zameen.com/Property/sialkot_citi_housing_society_5_marla_beautiful_house_for_sale_in_citi_housing_sialkot_on_75_feet_road-53770150-8221-1.html,Sialkot,House,4.0,5.0,"Citi Housing Society, Sialkot, Punjab"
5 Marla House For Sale At Prime Location In Citi Housing Sialkot,2.5 Crore,25000000.0,5.0 Marla,5.0,https://www.zameen.com/Property/sialkot_citi_housing_society_-_block_b_5_marla_house_for_sale_at_prime_location_in_citi_housing_sialkot-53770197-14601-1.html,Sialkot,House,4.0,5.0,"Citi Housing Society, Sialkot, Punjab"
5 Marla Modern House For Sale At Prime Location In Citi Housing Sialkot,1.75 Crore,17500000.0,5.0 Marla,5.0,https://www.zameen.com/Property/sialkot_citi_housing_society_5_marla_modern_house_for_sale_at_prime_location_in_citi_housing_sialkot-53770229-8221-1.html,Sialkot,House,4.0,5.0,"Citi Housing Society, Sialkot, Punjab"
5 Marla Ultra Modern House Is For Sale At Beautiful Location Of Citi Housing Sialkot,1.95 Crore,19500000.0,5.0 Marla,5.0,https://www.zameen.com/Property/sialkot_citi_housing_society_5_marla_ultra_modern_house_is_for_sale_at_beautiful_location_of_citi_housing_sialkot-53770286-8221-1.html,Sialkot,House,3.0,4.0,"Citi Housing Society, Sialkot, Punjab"
10 Marla House For Sale In Citi Housing Sialkot,3.3 Crore,33000000.0,10.0 Marla,10.0,https://www.zameen.com/Property/sialkot_citi_housing_society_10_marla_house_for_sale_in_citi_housing_sialkot-53780520-8221-1.html,Sialkot,House,5.0,6.0,"Citi Housing Society, Sialkot, Punjab"
Lavish 10 Marla House For Sale In Citi Housing Society. A Perfect Blend Of Luxury & Comfort!,4.23 Crore,42300000.00000001,10.0 Marla,10.0,https://www.zameen.com/Property/sialkot_citi_housing_society_lavish_10_marla_house_for_sale_in_citi_housing_society_a_perfect_blend_of_luxury_comfort-53759246-8221-1.html,Sialkot,House,5.0,6.0,"Citi Housing Society, Sialkot, Punjab"
"5 Marla Facing Park Spanish House For Sale in A Extension, Citi Housing Sialkot",2.15 Crore,21500000.0,5.0 Marla,5.0,https://www.zameen.com/Property/citi_housing_society_citi_housing_society_-_block_a_extension_5_marla_facing_park_spanish_house_for_sale_in_a_extension_citi_housing_sialkot-53770329-16889-1.html,Sialkot,House,4.0,5.0,"Citi Housing Society, Sialkot, Punjab"
"5 Marla House For Sale In Block A, Near Theme Park, Citi Housing Sialkot",2.3 Crore,23000000.0,5.0 Marla,5.0,https://www.zameen.com/Property/citi_housing_society_citi_housing_society_-_block_a_5_marla_house_for_sale_in_block_a_near_theme_park_citi_housing_sialkot-53737893-14600-1.html,Sialkot,House,4.0,5.0,"Citi Housing Society, Sialkot, Punjab"
Luxurious 10 Marla House With Premium Construction & Modern Amenities,3.75 Crore,37500000.0,10.0 Marla,10.0,https://www.zameen.com/Property/sialkot_citi_housing_society_luxurious_10_marla_house_with_premium_construction_modern_amenities-53759224-8221-1.html,Sialkot,House,5.0,6.0,"Citi Housing Society, Sialkot, Punjab"
Exquisite 5 Marla House For Sale In Citi Housing Society A Masterpiece Of Modern,1.64 Crore,16399999.999999998,5.0 Marla,5.0,https://www.zameen.com/Property/sialkot_citi_housing_society_exquisite_5_marla_house_for_sale_in_citi_housing_society_a_masterpiece_of_modern-53759295-8221-1.html,Sialkot,House,4.0,5.0,"Citi Housing Society, Sialkot, Punjab"
5 Marla Designer House For Sale At Prime Location In Citi Housing Society,2.35 Crore,23500000.0,5.0 Marla,5.0,https://www.zameen.com/Property/sialkot_citi_housing_society_5_marla_designer_house_for_sale_at_prime_location_in_citi_housing_society-53759346-8221-1.html,Sialkot,House,4.0,4.0,"Citi Housing Society, Sialkot, Punjab"
5 Marla Beautiful House For Sale In Citi Housing Sialkot,1.85 Crore,18500000.0,5.0 Marla,5.0,https://www.zameen.com/Property/sialkot_citi_housing_society_5_marla_beautiful_house_for_sale_in_citi_housing_sialkot-53759386-8221-1.html,Sialkot,House,4.0,5.0,"Citi Housing Society, Sialkot, Punjab"
5 Marla House Available For sale In B extension Citi Housing Sialkot,2.5 Crore,25000000.0,5.0 Marla,5.0,https://www.zameen.com/Property/citi_housing_society_citi_housing_society_-_block_b_extension_5_marla_house_available_for_sale_in_b_extension_citi_housing_sialkot-53759408-16888-1.html,Sialkot,House,4.0,5.0,"Citi Housing Society, Sialkot, Punjab"
5 Marla Ultra Modren House For Sale At Prime Location In Citi Housing Sialkot Block B Ext,2.5 Crore,25000000.0,5.0 Marla,5.0,https://www.zameen.com/Property/sialkot_citi_housing_society_-_block_b_5_marla_ultra_modren_house_for_sale_at_prime_location_in_citi_housing_sialkot_block_b_ext-54487116-14601-1.html,Sialkot,House,4.0,5.0,"Citi Housing Society, Sialkot, Punjab"
10 Marla Spanish House For Sale At Prime Location Near Park In B Block Of Citi Housing Sialkot,4.4 Crore,44000000.0,10.0 Marla,10.0,https://www.zameen.com/Property/sialkot_citi_housing_society_-_block_b_10_marla_spanish_house_for_sale_at_prime_location_near_park_in_b_block_of_citi_housing_sialkot-54510901-14601-1.html,Sialkot,House,5.0,6.0,"Citi Housing Society, Sialkot, Punjab"
"5 Marla House For Sale In AA Extension - Citi Housing Society, Sialkot",1.88 Crore,18800000.0,5.0 Marla,5.0,https://www.zameen.com/Property/citi_housing_society_citi_housing_society_-_aa_extension_5_marla_house_for_sale_in_aa_extension_-_citi_housing_society_sialkot-54514033-22035-1.html,Sialkot,House,4.0,5.0,"Citi Housing Society, Sialkot, Punjab"
"6 Marla House for Sale, Ayyan Gardens Near Silk City",1.75 Crore,17500000.0,6.0 Marla,6.0,https://www.zameen.com/Property/sialkot_marala_road_6_marla_house_for_sale_ayyan_gardens_near_silk_city-54659707-6288-1.html,Sialkot,House,4.0,5.0,"Marala Road, Sialkot, Punjab"
5 Marla Modern Beautiful House Available For Sale.,2.22 Crore,22200000.000000004,5.0 Marla,5.0,https://www.zameen.com/Property/sialkot_citi_housing_society_5_marla_modern_beautiful_house_available_for_sale-54043379-8221-1.html,Sialkot,House,4.0,5.0,"Citi Housing Society, Sialkot, Punjab"
5.5 Marla Brand New Quality Construction House For Sale !,2.38 Crore,23800000.0,5.5 Marla,5.5,https://www.zameen.com/Property/sialkot_citi_housing_society_5_5_marla_brand_new_quality_construction_house_for_sale-54327346-8221-1.html,Sialkot,House,4.0,5.0,"Citi Housing Society, Sialkot, Punjab"
10 Marla Quality Construction House For Sale Prime Location.,4.25 Crore,42500000.0,10.0 Marla,10.0,https://www.zameen.com/Property/sialkot_citi_housing_society_10_marla_quality_construction_house_for_sale_prime_location-54494866-8221-1.html,Sialkot,House,5.0,6.0,"Citi Housing Society, Sialkot, Punjab"
10 Marla Ultra-Luxury Modern Villa For Sale In City Housing Sialkot (B-Block) With Park Facing And Double-Height Lobby,5.5 Crore,55000000.0,10.0 Marla,10.0,https://www.zameen.com/Property/sialkot_citi_housing_society_-_block_b_10_marla_ultra-luxury_modern_villa_for_sale_in_city_housing_sialkot_b-block_with_park_facing_and_double-height_lobby-54296416-14601-1.html,Sialkot,House,5.0,6.0,"Citi Housing Society, Sialkot, Punjab"
A Block 11 Marla Quality Construction House Available for Sale !,5.25 Crore,52500000.0,11.0 Marla,11.0,https://www.zameen.com/Property/sialkot_citi_housing_society_a_block_11_marla_quality_construction_house_available_for_sale-53801556-8221-1.html,Sialkot,House,6.0,6.0,"Citi Housing Society, Sialkot, Punjab"
10 Marla Luxury House Available For Sale,5.0 Crore,50000000.0,10.0 Marla,10.0,https://www.zameen.com/Property/ghalib_road_diamond_city_10_marla_luxury_house_available_for_sale-53445245-16537-1.html,Sialkot,House,5.0,4.0,"Ghalib Road, Sialkot, Punjab"
F-Block 10 Marla Brand New House For Sale,3.35 Crore,33500000.0,10.0 Marla,10.0,https://www.zameen.com/Property/sialkot_citi_housing_society_f-block_10_marla_brand_new_house_for_sale-52890870-8221-1.html,Sialkot,House,5.0,5.0,"Citi Housing Society, Sialkot, Punjab"
10 Marla Double Heighted House(G -Block),3.5 Crore,35000000.0,10.0 Marla,10.0,https://www.zameen.com/Property/sialkot_citi_housing_society_10_marla_double_heighted_house_g_-block-52601141-8221-1.html,Sialkot,House,5.0,5.0,"Citi Housing Society, Sialkot, Punjab"
AA-Extension 5 Marla Pair House For Sale,1.75 Crore,17500000.0,5.0 Marla,5.0,https://www.zameen.com/Property/sialkot_citi_housing_society_aa-extension_5_marla_pair_house_for_sale-54555347-8221-1.html,Sialkot,House,4.0,4.0,"Citi Housing Society, Sialkot, Punjab"
10 Marla House for Sale Citi Housing Sialkot,4.25 Crore,42500000.0,10.0 Marla,10.0,https://www.zameen.com/Property/sialkot_citi_housing_society_10_marla_house_for_sale_citi_housing_sialkot-54647499-8221-1.html,Sialkot,House,5.0,6.0,"Citi Housing Society, Sialkot, Punjab"
10 Marla Brand New Beautiful House For Sale Kent Housing Rangers Road Sialkot,5.25 Crore,52500000.0,10.0 Marla,10.0,https://www.zameen.com/Property/chenab_rangers_road_kent_housing_scheme_10_marla_brand_new_beautiful_house_for_sale_kent_housing_rangers_road_sialkot-54508097-14370-1.html,Sialkot,House,5.0,6.0,"Chenab Rangers Road, Sialkot, Punjab"
House For Sale Sialkot Cantt 7 Bedroom 6 Washroom Good Location In Cantt Main Road,50.0 Crore,500000000.0,2.0 Kanal,40.0,https://www.zameen.com/Property/sialkot_cantt_house_for_sale_sialkot_cantt_7_bedroom_6_washroom_good_location_in_cantt_main_road-52778816-482-1.html,Sialkot,House,7.0,6.0,"Cantt, Sialkot, Punjab"
10 Marla Brand New House Is Available For Sale,3.75 Crore,37500000.0,10.0 Marla,10.0,https://www.zameen.com/Property/citi_housing_society_citi_housing_society_-_block_a_extension_10_marla_brand_new_house_is_available_for_sale-54155696-16889-1.html,Sialkot,House,5.0,6.0,"Citi Housing Society, Sialkot, Punjab"
10 M Ultra Modern Design Luxuries House Available For Sale,5.25 Crore,52500000.0,10.0 Marla,10.0,https://www.zameen.com/Property/sialkot_citi_housing_society_-_block_b_10_m_ultra_modern_design_luxuries_house_available_for_sale-53583628-14601-1.html,Sialkot,House,4.0,5.0,"Citi Housing Society, Sialkot, Punjab"
5 MARLA BRAND NEW HOUSE AVAILABLE FOR SALE,1.8 Crore,18000000.0,5.0 Marla,5.0,https://www.zameen.com/Property/citi_housing_society_citi_housing_society_-_block_a_extension_5_marla_brand_new_house_available_for_sale-50225064-16889-1.html,Sialkot,House,3.0,4.0,"Citi Housing Society, Sialkot, Punjab"
3.5 Marla Brand New House Is Available For Sale In Khokhar Town Sialkot,1.5 Crore,15000000.0,3.5 Marla,3.5,https://www.zameen.com/Property/sialkot_khokhar_town_3_5_marla_brand_new_house_is_available_for_sale_in_khokhar_town_sialkot-54315542-935-1.html,Sialkot,House,4.0,4.0,"Khokhar Town, Sialkot, Punjab"
